Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\Skoruba.IdentityServer4.Admin.Api\Skoruba.IdentityServer4.Admin.Api.csproj,File,src\Skoruba.IdentityServer4.Admin.Api\Configuration\Test\StartupTest.cs,34,16,T:Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerDefaults,,,,,options.DefaultAuthenticateScheme = JwtBearerDefaults.AuthenticationScheme;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\Skoruba.IdentityServer4.Admin.Api\Skoruba.IdentityServer4.Admin.Api.csproj,File,src\Skoruba.IdentityServer4.Admin.Api\Configuration\Test\StartupTest.cs,34,16,F:Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerDefaults.AuthenticationScheme,,,,,options.DefaultAuthenticateScheme = JwtBearerDefaults.AuthenticationScheme;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\Skoruba.IdentityServer4.Admin.Api\Skoruba.IdentityServer4.Admin.Api.csproj,File,src\Skoruba.IdentityServer4.Admin.Api\Configuration\Test\StartupTest.cs,33,16,T:Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerDefaults,,,,,options.DefaultScheme = JwtBearerDefaults.AuthenticationScheme;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\Skoruba.IdentityServer4.Admin.Api\Skoruba.IdentityServer4.Admin.Api.csproj,File,src\Skoruba.IdentityServer4.Admin.Api\Configuration\Test\StartupTest.cs,33,16,F:Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerDefaults.AuthenticationScheme,,,,,options.DefaultScheme = JwtBearerDefaults.AuthenticationScheme;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\Skoruba.IdentityServer4.Admin.Api\Skoruba.IdentityServer4.Admin.Api.csproj,File,src\Skoruba.IdentityServer4.Admin.Api\Configuration\Test\StartupTest.cs,26,12,T:Microsoft.Extensions.DependencyInjection.IdentityEntityFrameworkBuilderExtensions,,,,,"services                  .AddIdentity<UserIdentity, UserIdentityRole>(options => Configuration.GetSection(nameof(IdentityOptions)).Bind(options))                  .AddEntityFrameworkStores<AdminIdentityDbContext>()                  .AddDefaultTokenProviders();"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\Skoruba.IdentityServer4.Admin.Api\Skoruba.IdentityServer4.Admin.Api.csproj,File,src\Skoruba.IdentityServer4.Admin.Api\Configuration\Test\StartupTest.cs,26,12,M:Microsoft.Extensions.DependencyInjection.IdentityEntityFrameworkBuilderExtensions.AddEntityFrameworkStores``1(Microsoft.AspNetCore.Identity.IdentityBuilder),,,,,"services                  .AddIdentity<UserIdentity, UserIdentityRole>(options => Configuration.GetSection(nameof(IdentityOptions)).Bind(options))                  .AddEntityFrameworkStores<AdminIdentityDbContext>()                  .AddDefaultTokenProviders();"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Skoruba.IdentityServer4.Admin.Api\Skoruba.IdentityServer4.Admin.Api.csproj,File,src\Skoruba.IdentityServer4.Admin.Api\Startup.cs,88,16,T:System.Uri,,,,,"options.AddSecurityDefinition(""oauth2"", new OpenApiSecurityScheme                  {                      Type = SecuritySchemeType.OAuth2,                      Flows = new OpenApiOAuthFlows                      {                          AuthorizationCode = new OpenApiOAuthFlow                          {                              AuthorizationUrl = new Uri($""{adminApiConfiguration.IdentityServerBaseUrl}/connect/authorize""),                              TokenUrl = new Uri($""{adminApiConfiguration.IdentityServerBaseUrl}/connect/token""),                              Scopes = new Dictionary<string, string> {                                  { adminApiConfiguration.OidcApiName, adminApiConfiguration.ApiName }                              }                          }                      }                  });"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Skoruba.IdentityServer4.Admin.Api\Skoruba.IdentityServer4.Admin.Api.csproj,File,src\Skoruba.IdentityServer4.Admin.Api\Startup.cs,88,16,M:System.Uri.#ctor(System.String),,,,,"options.AddSecurityDefinition(""oauth2"", new OpenApiSecurityScheme                  {                      Type = SecuritySchemeType.OAuth2,                      Flows = new OpenApiOAuthFlows                      {                          AuthorizationCode = new OpenApiOAuthFlow                          {                              AuthorizationUrl = new Uri($""{adminApiConfiguration.IdentityServerBaseUrl}/connect/authorize""),                              TokenUrl = new Uri($""{adminApiConfiguration.IdentityServerBaseUrl}/connect/token""),                              Scopes = new Dictionary<string, string> {                                  { adminApiConfiguration.OidcApiName, adminApiConfiguration.ApiName }                              }                          }                      }                  });"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Skoruba.IdentityServer4.Admin.Api\Skoruba.IdentityServer4.Admin.Api.csproj,File,src\Skoruba.IdentityServer4.Admin.Api\Startup.cs,88,16,T:System.Uri,,,,,"options.AddSecurityDefinition(""oauth2"", new OpenApiSecurityScheme                  {                      Type = SecuritySchemeType.OAuth2,                      Flows = new OpenApiOAuthFlows                      {                          AuthorizationCode = new OpenApiOAuthFlow                          {                              AuthorizationUrl = new Uri($""{adminApiConfiguration.IdentityServerBaseUrl}/connect/authorize""),                              TokenUrl = new Uri($""{adminApiConfiguration.IdentityServerBaseUrl}/connect/token""),                              Scopes = new Dictionary<string, string> {                                  { adminApiConfiguration.OidcApiName, adminApiConfiguration.ApiName }                              }                          }                      }                  });"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Skoruba.IdentityServer4.Admin.Api\Skoruba.IdentityServer4.Admin.Api.csproj,File,src\Skoruba.IdentityServer4.Admin.Api\Startup.cs,88,16,T:System.Uri,,,,,"options.AddSecurityDefinition(""oauth2"", new OpenApiSecurityScheme                  {                      Type = SecuritySchemeType.OAuth2,                      Flows = new OpenApiOAuthFlows                      {                          AuthorizationCode = new OpenApiOAuthFlow                          {                              AuthorizationUrl = new Uri($""{adminApiConfiguration.IdentityServerBaseUrl}/connect/authorize""),                              TokenUrl = new Uri($""{adminApiConfiguration.IdentityServerBaseUrl}/connect/token""),                              Scopes = new Dictionary<string, string> {                                  { adminApiConfiguration.OidcApiName, adminApiConfiguration.ApiName }                              }                          }                      }                  });"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Skoruba.IdentityServer4.Admin.Api\Skoruba.IdentityServer4.Admin.Api.csproj,File,src\Skoruba.IdentityServer4.Admin.Api\Startup.cs,88,16,M:System.Uri.#ctor(System.String),,,,,"options.AddSecurityDefinition(""oauth2"", new OpenApiSecurityScheme                  {                      Type = SecuritySchemeType.OAuth2,                      Flows = new OpenApiOAuthFlows                      {                          AuthorizationCode = new OpenApiOAuthFlow                          {                              AuthorizationUrl = new Uri($""{adminApiConfiguration.IdentityServerBaseUrl}/connect/authorize""),                              TokenUrl = new Uri($""{adminApiConfiguration.IdentityServerBaseUrl}/connect/token""),                              Scopes = new Dictionary<string, string> {                                  { adminApiConfiguration.OidcApiName, adminApiConfiguration.ApiName }                              }                          }                      }                  });"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Skoruba.IdentityServer4.Admin.Api\Skoruba.IdentityServer4.Admin.Api.csproj,File,src\Skoruba.IdentityServer4.Admin.Api\Startup.cs,88,16,T:System.Uri,,,,,"options.AddSecurityDefinition(""oauth2"", new OpenApiSecurityScheme                  {                      Type = SecuritySchemeType.OAuth2,                      Flows = new OpenApiOAuthFlows                      {                          AuthorizationCode = new OpenApiOAuthFlow                          {                              AuthorizationUrl = new Uri($""{adminApiConfiguration.IdentityServerBaseUrl}/connect/authorize""),                              TokenUrl = new Uri($""{adminApiConfiguration.IdentityServerBaseUrl}/connect/token""),                              Scopes = new Dictionary<string, string> {                                  { adminApiConfiguration.OidcApiName, adminApiConfiguration.ApiName }                              }                          }                      }                  });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Skoruba.IdentityServer4.Admin.Api\Skoruba.IdentityServer4.Admin.Api.csproj,File,src\Skoruba.IdentityServer4.Admin.Api\Startup.cs,41,12,M:Microsoft.Extensions.Configuration.ConfigurationBinder.Get``1(Microsoft.Extensions.Configuration.IConfiguration),,,,,var adminApiConfiguration = Configuration.GetSection(nameof(AdminApiConfiguration)).Get<AdminApiConfiguration>();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Skoruba.IdentityServer4.Admin.Api\Skoruba.IdentityServer4.Admin.Api.csproj,File,src\Skoruba.IdentityServer4.Admin.Api\Startup.cs,30,12,T:System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler,,,,,JwtSecurityTokenHandler.DefaultInboundClaimTypeMap.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Skoruba.IdentityServer4.Admin.Api\Skoruba.IdentityServer4.Admin.Api.csproj,File,src\Skoruba.IdentityServer4.Admin.Api\Startup.cs,30,12,F:System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.DefaultInboundClaimTypeMap,,,,,JwtSecurityTokenHandler.DefaultInboundClaimTypeMap.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Skoruba.IdentityServer4.Admin.Api\Skoruba.IdentityServer4.Admin.Api.csproj,File,src\Skoruba.IdentityServer4.Admin.Api\Startup.cs,30,12,T:System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler,,,,,JwtSecurityTokenHandler.DefaultInboundClaimTypeMap.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Skoruba.IdentityServer4.Admin.Api\Skoruba.IdentityServer4.Admin.Api.csproj,File,src\Skoruba.IdentityServer4.Admin.Api\Startup.cs,30,12,F:System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.DefaultInboundClaimTypeMap,,,,,JwtSecurityTokenHandler.DefaultInboundClaimTypeMap.Clear();
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,tests\Skoruba.IdentityServer4.Admin.Api.IntegrationTests\Skoruba.IdentityServer4.Admin.Api.IntegrationTests.csproj,File,tests\Skoruba.IdentityServer4.Admin.Api.IntegrationTests\Skoruba.IdentityServer4.Admin.Api.IntegrationTests.csproj,,,Microsoft.AspNetCore.Mvc.Testing 6.0.1,,,,,"Microsoft.AspNetCore.Mvc.Testing, 6.0.1  Recommendation:  Remove Microsoft.AspNetCore.Mvc.Testing, and replace with new package Microsoft.AspNetCore.Mvc.Testing 10.0.3"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,tests\Skoruba.IdentityServer4.Admin.Api.IntegrationTests\Skoruba.IdentityServer4.Admin.Api.IntegrationTests.csproj,File,tests\Skoruba.IdentityServer4.Admin.Api.IntegrationTests\Skoruba.IdentityServer4.Admin.Api.IntegrationTests.csproj,,,,,,,,Current target framework: net6.0 Recommended target framework: net10.0
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\Skoruba.IdentityServer4.Admin.Api.IntegrationTests\Skoruba.IdentityServer4.Admin.Api.IntegrationTests.csproj,File,tests\Skoruba.IdentityServer4.Admin.Api.IntegrationTests\Common\HttpClientExtensions.cs,23,12,T:System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler,,,,,var t = new JwtSecurityTokenHandler().WriteToken(token);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\Skoruba.IdentityServer4.Admin.Api.IntegrationTests\Skoruba.IdentityServer4.Admin.Api.IntegrationTests.csproj,File,tests\Skoruba.IdentityServer4.Admin.Api.IntegrationTests\Common\HttpClientExtensions.cs,23,12,M:System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.#ctor,,,,,var t = new JwtSecurityTokenHandler().WriteToken(token);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\Skoruba.IdentityServer4.Admin.Api.IntegrationTests\Skoruba.IdentityServer4.Admin.Api.IntegrationTests.csproj,File,tests\Skoruba.IdentityServer4.Admin.Api.IntegrationTests\Common\HttpClientExtensions.cs,23,12,M:System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.WriteToken(Microsoft.IdentityModel.Tokens.SecurityToken),,,,,var t = new JwtSecurityTokenHandler().WriteToken(token);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\Skoruba.IdentityServer4.Admin.Api.IntegrationTests\Skoruba.IdentityServer4.Admin.Api.IntegrationTests.csproj,File,tests\Skoruba.IdentityServer4.Admin.Api.IntegrationTests\Common\HttpClientExtensions.cs,22,12,T:System.IdentityModel.Tokens.Jwt.JwtSecurityToken,,,,,var token = new JwtSecurityToken(claims: claims);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,tests\Skoruba.IdentityServer4.Admin.Api.IntegrationTests\Skoruba.IdentityServer4.Admin.Api.IntegrationTests.csproj,File,tests\Skoruba.IdentityServer4.Admin.Api.IntegrationTests\Common\HttpClientExtensions.cs,22,12,"M:System.IdentityModel.Tokens.Jwt.JwtSecurityToken.#ctor(System.String,System.String,System.Collections.Generic.IEnumerable{System.Security.Claims.Claim},System.Nullable{System.DateTime},System.Nullable{System.DateTime},Microsoft.IdentityModel.Tokens.SigningCredentials)",,,,,var token = new JwtSecurityToken(claims: claims);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,tests\Skoruba.IdentityServer4.Admin.Api.IntegrationTests\Skoruba.IdentityServer4.Admin.Api.IntegrationTests.csproj,File,tests\Skoruba.IdentityServer4.Admin.Api.IntegrationTests\Tests\Base\TestFixture.cs,17,12,T:Microsoft.AspNetCore.Hosting.WebHostBuilder,,,,,"var builder = new WebHostBuilder()                  .ConfigureAppConfiguration((hostContext, configApp) =>                  {                      configApp.AddJsonFile(""appsettings.json"", optional: true, reloadOnChange: true);                      configApp.AddJsonFile(""serilog.json"", optional: true, reloadOnChange: true);                        var env = hostContext.HostingEnvironment;                        configApp.AddJsonFile($""serilog.{env.EnvironmentName}.json"", optional: true, reloadOnChange: true);                      configApp.AddJsonFile($""appsettings.{env.EnvironmentName}.json"", optional: true, reloadOnChange: true);                  })                  .UseStartup<StartupTest>();"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,tests\Skoruba.IdentityServer4.Admin.Api.IntegrationTests\Skoruba.IdentityServer4.Admin.Api.IntegrationTests.csproj,File,tests\Skoruba.IdentityServer4.Admin.Api.IntegrationTests\Tests\Base\TestFixture.cs,17,12,T:Microsoft.AspNetCore.Hosting.WebHostBuilder,,,,,"var builder = new WebHostBuilder()                  .ConfigureAppConfiguration((hostContext, configApp) =>                  {                      configApp.AddJsonFile(""appsettings.json"", optional: true, reloadOnChange: true);                      configApp.AddJsonFile(""serilog.json"", optional: true, reloadOnChange: true);                        var env = hostContext.HostingEnvironment;                        configApp.AddJsonFile($""serilog.{env.EnvironmentName}.json"", optional: true, reloadOnChange: true);                      configApp.AddJsonFile($""appsettings.{env.EnvironmentName}.json"", optional: true, reloadOnChange: true);                  })                  .UseStartup<StartupTest>();"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\Skoruba.IdentityServer4.Admin.Api.IntegrationTests\Skoruba.IdentityServer4.Admin.Api.IntegrationTests.csproj,File,tests\Skoruba.IdentityServer4.Admin.Api.IntegrationTests\Tests\IdentityResourcesControllerTests.cs,40,12,T:System.Uri,,,,,response.Headers.Location.ToString().Should().Contain(AuthenticationConsts.AccountLoginPage);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\Skoruba.IdentityServer4.Admin.Api.IntegrationTests\Skoruba.IdentityServer4.Admin.Api.IntegrationTests.csproj,File,tests\Skoruba.IdentityServer4.Admin.Api.IntegrationTests\Tests\ApiResourcesControllerTests.cs,40,12,T:System.Uri,,,,,response.Headers.Location.ToString().Should().Contain(AuthenticationConsts.AccountLoginPage);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\Skoruba.IdentityServer4.Admin.Api.IntegrationTests\Skoruba.IdentityServer4.Admin.Api.IntegrationTests.csproj,File,tests\Skoruba.IdentityServer4.Admin.Api.IntegrationTests\Tests\UsersControllerTests.cs,40,12,T:System.Uri,,,,,response.Headers.Location.ToString().Should().Contain(AuthenticationConsts.AccountLoginPage);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\Skoruba.IdentityServer4.Admin.Api.IntegrationTests\Skoruba.IdentityServer4.Admin.Api.IntegrationTests.csproj,File,tests\Skoruba.IdentityServer4.Admin.Api.IntegrationTests\Tests\ClientsControllerTests.cs,40,12,T:System.Uri,,,,,response.Headers.Location.ToString().Should().Contain(AuthenticationConsts.AccountLoginPage);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\Skoruba.IdentityServer4.Admin.Api.IntegrationTests\Skoruba.IdentityServer4.Admin.Api.IntegrationTests.csproj,File,tests\Skoruba.IdentityServer4.Admin.Api.IntegrationTests\Tests\RolesControllerTests.cs,40,12,T:System.Uri,,,,,response.Headers.Location.ToString().Should().Contain(AuthenticationConsts.AccountLoginPage);
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Skoruba.IdentityServer4.Admin.BusinessLogic\Skoruba.IdentityServer4.Admin.BusinessLogic.csproj,File,src\Skoruba.IdentityServer4.Admin.BusinessLogic\Skoruba.IdentityServer4.Admin.BusinessLogic.csproj,,,,,,,,Current target framework: net6.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\Skoruba.IdentityServer4.Admin.BusinessLogic.Identity\Skoruba.IdentityServer4.Admin.BusinessLogic.Identity.csproj,File,src\Skoruba.IdentityServer4.Admin.BusinessLogic.Identity\Skoruba.IdentityServer4.Admin.BusinessLogic.Identity.csproj,,,Microsoft.AspNetCore.Identity.EntityFrameworkCore 6.0.1,,,,,"Microsoft.AspNetCore.Identity.EntityFrameworkCore, 6.0.1  Recommendation:  Remove Microsoft.AspNetCore.Identity.EntityFrameworkCore, and replace with new package Microsoft.AspNetCore.Identity.EntityFrameworkCore 10.0.3"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Skoruba.IdentityServer4.Admin.BusinessLogic.Identity\Skoruba.IdentityServer4.Admin.BusinessLogic.Identity.csproj,File,src\Skoruba.IdentityServer4.Admin.BusinessLogic.Identity\Skoruba.IdentityServer4.Admin.BusinessLogic.Identity.csproj,,,,,,,,Current target framework: net6.0 Recommended target framework: net10.0
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Skoruba.IdentityServer4.Admin.BusinessLogic.Shared\Skoruba.IdentityServer4.Admin.BusinessLogic.Shared.csproj,File,src\Skoruba.IdentityServer4.Admin.BusinessLogic.Shared\Skoruba.IdentityServer4.Admin.BusinessLogic.Shared.csproj,,,,,,,,Current target framework: net6.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\Skoruba.IdentityServer4.Admin\Skoruba.IdentityServer4.Admin.csproj,File,src\Skoruba.IdentityServer4.Admin\Skoruba.IdentityServer4.Admin.csproj,,,Microsoft.AspNetCore.Diagnostics.EntityFrameworkCore 6.0.1,,,,,"Microsoft.AspNetCore.Diagnostics.EntityFrameworkCore, 6.0.1  Recommendation:  Remove Microsoft.AspNetCore.Diagnostics.EntityFrameworkCore, and replace with new package Microsoft.AspNetCore.Diagnostics.EntityFrameworkCore 10.0.3"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\Skoruba.IdentityServer4.Admin\Skoruba.IdentityServer4.Admin.csproj,File,src\Skoruba.IdentityServer4.Admin\Skoruba.IdentityServer4.Admin.csproj,,,Microsoft.AspNetCore.Identity.EntityFrameworkCore 6.0.1,,,,,"Microsoft.AspNetCore.Identity.EntityFrameworkCore, 6.0.1  Recommendation:  Remove Microsoft.AspNetCore.Identity.EntityFrameworkCore, and replace with new package Microsoft.AspNetCore.Identity.EntityFrameworkCore 10.0.3"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\Skoruba.IdentityServer4.Admin\Skoruba.IdentityServer4.Admin.csproj,File,src\Skoruba.IdentityServer4.Admin\Skoruba.IdentityServer4.Admin.csproj,,,Microsoft.EntityFrameworkCore.SqlServer 6.0.1,,,,,"Microsoft.EntityFrameworkCore.SqlServer, 6.0.1  Recommendation:  Remove Microsoft.EntityFrameworkCore.SqlServer, and replace with new package Microsoft.EntityFrameworkCore.SqlServer 10.0.3"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\Skoruba.IdentityServer4.Admin\Skoruba.IdentityServer4.Admin.csproj,File,src\Skoruba.IdentityServer4.Admin\Skoruba.IdentityServer4.Admin.csproj,,,Microsoft.EntityFrameworkCore.Tools 6.0.1,,,,,"Microsoft.EntityFrameworkCore.Tools, 6.0.1  Recommendation:  Remove Microsoft.EntityFrameworkCore.Tools, and replace with new package Microsoft.EntityFrameworkCore.Tools 10.0.3"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\Skoruba.IdentityServer4.Admin\Skoruba.IdentityServer4.Admin.csproj,File,src\Skoruba.IdentityServer4.Admin\Skoruba.IdentityServer4.Admin.csproj,,,Microsoft.Extensions.Diagnostics.HealthChecks 6.0.1,,,,,"Microsoft.Extensions.Diagnostics.HealthChecks, 6.0.1  Recommendation:  Remove Microsoft.Extensions.Diagnostics.HealthChecks, and replace with new package Microsoft.Extensions.Diagnostics.HealthChecks 10.0.3"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\Skoruba.IdentityServer4.Admin\Skoruba.IdentityServer4.Admin.csproj,File,src\Skoruba.IdentityServer4.Admin\Skoruba.IdentityServer4.Admin.csproj,,,Microsoft.Extensions.Options 6.0.0,,,,,"Microsoft.Extensions.Options, 6.0.0  Recommendation:  Remove Microsoft.Extensions.Options, and replace with new package Microsoft.Extensions.Options 10.0.3"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,src\Skoruba.IdentityServer4.Admin\Skoruba.IdentityServer4.Admin.csproj,File,src\Skoruba.IdentityServer4.Admin\Skoruba.IdentityServer4.Admin.csproj,,,Microsoft.VisualStudio.Azure.Containers.Tools.Targets 1.14.0,,,,,"Microsoft.VisualStudio.Azure.Containers.Tools.Targets, 1.14.0  Recommendation:  No supported version found"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\Skoruba.IdentityServer4.Admin\Skoruba.IdentityServer4.Admin.csproj,File,src\Skoruba.IdentityServer4.Admin\Skoruba.IdentityServer4.Admin.csproj,,,Microsoft.VisualStudio.Web.CodeGeneration.Design 6.0.1,,,,,"Microsoft.VisualStudio.Web.CodeGeneration.Design, 6.0.1  Recommendation:  Remove Microsoft.VisualStudio.Web.CodeGeneration.Design, and replace with new package Microsoft.VisualStudio.Web.CodeGeneration.Design 10.0.2"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,src\Skoruba.IdentityServer4.Admin\Skoruba.IdentityServer4.Admin.csproj,File,src\Skoruba.IdentityServer4.Admin\Skoruba.IdentityServer4.Admin.csproj,,,Microsoft.EntityFrameworkCore.Tools.DotNet 2.0.3,,,,,"Microsoft.EntityFrameworkCore.Tools.DotNet, 2.0.3  Recommendation:  This package has been deprecated as part of the .NET Package Deprecation effort. You can learn more about it from https://github.com/dotnet/announcements/issues/217 Remove Microsoft.EntityFrameworkCore.Tools.DotNet, and replace with new package Microsoft.EntityFrameworkCore.Tools.DotNet, 2.0.3"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Skoruba.IdentityServer4.Admin\Skoruba.IdentityServer4.Admin.csproj,File,src\Skoruba.IdentityServer4.Admin\Skoruba.IdentityServer4.Admin.csproj,,,,,,,,Current target framework: net6.0 Recommended target framework: net10.0
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\Skoruba.IdentityServer4.Admin\Skoruba.IdentityServer4.Admin.csproj,File,src\Skoruba.IdentityServer4.Admin\Helpers\StartupHelpers.cs,20,12,"M:Microsoft.Extensions.DependencyInjection.RazorRuntimeCompilationMvcBuilderExtensions.AddRazorRuntimeCompilation(Microsoft.Extensions.DependencyInjection.IMvcBuilder,System.Action{Microsoft.AspNetCore.Mvc.Razor.RuntimeCompilation.MvcRazorRuntimeCompilationOptions})",,,,,"builder.AddRazorRuntimeCompilation(options =>              {                  if (adminAssembly == null) return;                    var libraryPath = Path.GetFullPath(Path.Combine(hostingEnvironment.ContentRootPath, "".."", adminAssembly));                    if (Directory.Exists(libraryPath))                  {                      options.FileProviders.Add(new PhysicalFileProvider(libraryPath));                  }              });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Skoruba.IdentityServer4.Admin\Skoruba.IdentityServer4.Admin.csproj,File,src\Skoruba.IdentityServer4.Admin\Program.cs,63,12,M:Microsoft.Extensions.Configuration.ConfigurationBinder.Get``1(Microsoft.Extensions.Configuration.IConfiguration),,,,,var databaseMigrationsConfiguration = configuration.GetSection(nameof(DatabaseMigrationsConfiguration))                  .Get<DatabaseMigrationsConfiguration>();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Skoruba.IdentityServer4.Admin\Skoruba.IdentityServer4.Admin.csproj,File,src\Skoruba.IdentityServer4.Admin\Program.cs,62,12,M:Microsoft.Extensions.Configuration.ConfigurationBinder.Get``1(Microsoft.Extensions.Configuration.IConfiguration),,,,,var seedConfiguration = configuration.GetSection(nameof(SeedConfiguration)).Get<SeedConfiguration>();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Skoruba.IdentityServer4.Admin\Skoruba.IdentityServer4.Admin.csproj,File,src\Skoruba.IdentityServer4.Admin\Startup.cs,23,12,T:System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler,,,,,JwtSecurityTokenHandler.DefaultInboundClaimTypeMap.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Skoruba.IdentityServer4.Admin\Skoruba.IdentityServer4.Admin.csproj,File,src\Skoruba.IdentityServer4.Admin\Startup.cs,23,12,F:System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.DefaultInboundClaimTypeMap,,,,,JwtSecurityTokenHandler.DefaultInboundClaimTypeMap.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Skoruba.IdentityServer4.Admin\Skoruba.IdentityServer4.Admin.csproj,File,src\Skoruba.IdentityServer4.Admin\Startup.cs,23,12,T:System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler,,,,,JwtSecurityTokenHandler.DefaultInboundClaimTypeMap.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Skoruba.IdentityServer4.Admin\Skoruba.IdentityServer4.Admin.csproj,File,src\Skoruba.IdentityServer4.Admin\Startup.cs,23,12,F:System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.DefaultInboundClaimTypeMap,,,,,JwtSecurityTokenHandler.DefaultInboundClaimTypeMap.Clear();
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\Skoruba.IdentityServer4.Admin.EntityFramework.Configuration\Skoruba.IdentityServer4.Admin.EntityFramework.Configuration.csproj,File,src\Skoruba.IdentityServer4.Admin.EntityFramework.Configuration\Skoruba.IdentityServer4.Admin.EntityFramework.Configuration.csproj,,,Microsoft.AspNetCore.DataProtection.EntityFrameworkCore 6.0.1,,,,,"Microsoft.AspNetCore.DataProtection.EntityFrameworkCore, 6.0.1  Recommendation:  Remove Microsoft.AspNetCore.DataProtection.EntityFrameworkCore, and replace with new package Microsoft.AspNetCore.DataProtection.EntityFrameworkCore 10.0.3"
